,endTime,artistName,trackName,msPlayed
5247,2021-06-30 17:00,Ben Platt,Run Away,217933
5248,2021-06-30 17:00,Harry Styles,Lights Up,923
5249,2021-06-30 17:00,Selena Gomez,Me & The Rhythm,15522
5250,2021-06-30 17:04,Ben Platt,In Case You Don't Live Forever,228959
5251,2021-06-30 17:08,One Direction,"C'mon, C'mon",107
5252,2021-06-30 17:08,Selena Gomez,Hands To Myself,10354
5253,2021-06-30 17:08,The Weeknd,Starboy,0
5254,2021-06-30 17:08,Martin Garrix,Yottabyte,510
5255,2021-06-30 17:08,Eminem,Without Me,0
5256,2021-06-30 17:08,DNCE,Be Mean,0
5257,2021-06-30 17:08,Ben Platt,Found/Tonight,0
5258,2021-06-30 17:08,DNCE,Blown,0
5259,2021-06-30 17:08,Louis Tomlinson,Fearless,0
5260,2021-06-30 17:08,SHAED,Trampoline (with ZAYN),184280
5261,2021-06-30 17:08,Jonas Blue,Rise,0
5262,2021-06-30 17:08,Selena Gomez,Lose You To Love Me,1228
5263,2021-06-30 17:08,Johann Hong,Becoming a Legend,0
5264,2021-06-30 17:10,Ben Platt,Found/Tonight,73692
5265,2021-06-30 17:16,Ben Platt,You Will Be Found,360906
5266,2021-06-30 17:17,R. City,Locked Away (feat. Adam Levine),285
5267,2021-06-30 17:17,Charlie Puth,Girlfriend,0
5268,2021-06-30 17:17,DJ Snake,Let Me Love You,0
5269,2021-06-30 17:17,The Chainsmokers,Kills You Slowly,0
5270,2021-06-30 17:17,The Chainsmokers,Side Effects,0
5271,2021-06-30 17:17,SHAED,Trampoline (with ZAYN),768
5272,2021-06-30 17:17,Ava Max,Tattoo,0
5273,2021-06-30 17:17,Jake Scott,Meet My Shadow,0
5274,2021-06-30 17:17,Fitz and The Tantrums,Dear Mr. President,206
5275,2021-06-30 17:17,Justin Bieber,What Do You Mean?,60219
5276,2021-06-30 17:17,Fly By Midnight,Love Me Like a Friend,0
5277,2021-06-30 17:17,Alan Walker,Ignite,0
5278,2021-06-30 17:21,R. City,Locked Away (feat. Adam Levine),227480
5279,2021-06-30 17:25,The Chainsmokers,Side Effects,172746
5280,2021-06-30 17:27,Jonas Brothers,Cool,0
5281,2021-06-30 17:27,Charlie Puth,Empty Cups,0
5282,2021-06-30 17:27,ZAYN,sHe,0
5283,2021-06-30 17:27,Marshmello,Spotlight,0
5284,2021-06-30 17:27,ZAYN,Natural,0
5285,2021-06-30 17:27,ZAYN,A Whole New World (End Title),0
5286,2021-06-30 17:27,Selena Gomez,Kinda Crazy,0
5287,2021-06-30 17:27,Sam Smith,Palace,0
5288,2021-06-30 17:27,Brandy,Starting Now,0
5289,2021-06-30 17:27,DNCE,Lose My Cool,0
5290,2021-06-30 17:27,Sam Smith,I'm Ready,0
5291,2021-06-30 17:27,OneRepublic,Born,0
5292,2021-06-30 17:27,Alan Walker,Faded,3159
5293,2021-06-30 17:27,Alan Walker,Faded,136118
5294,2021-06-30 17:27,John Legend,Love Won't Let Me Wait,0
5295,2021-06-30 17:27,The Chainsmokers,Somebody,0
5296,2021-06-30 17:27,Maroon 5,Maps,98
5297,2021-06-30 17:27,Lewis Capaldi,Someone You Loved,0
5298,2021-06-30 17:27,Sam Smith,Another One,963
5299,2021-06-30 17:27,Ava Max,Sweet but Psycho,0
5300,2021-06-30 17:27,blackbear,queen of broken hearts,0
5301,2021-06-30 17:27,Jonas Brothers,Every Single Time,0
5302,2021-06-30 17:27,Louis Tomlinson,We Made It,0
5303,2021-06-30 17:28,benny blanco,Eastside (with Halsey & Khalid),0
5304,2021-06-30 17:28,Camila Cabello,Havana (feat. Young Thug),0
5305,2021-06-30 17:43,benny blanco,Eastside (with Halsey & Khalid),51641
5306,2021-06-30 20:35,benny blanco,Eastside (with Halsey & Khalid),123413
5307,2021-06-30 20:39,Camila Cabello,Havana (feat. Young Thug),217306
5308,2021-06-30 20:40,SHAED,Inside A Dream,36039
5309,2021-06-30 20:41,Halifa Kiz,See You Again - From Fast & Furious 7,63511
5310,2021-06-30 20:45,Ben Platt,Hurt Me Once,240266
5311,2021-06-30 20:46,Niall Horan,Since We're Alone,0
5312,2021-06-30 20:46,Ava Max,Take You To Hell,0
5313,2021-06-30 20:46,5 Seconds of Summer,Killer Queen,0
5314,2021-06-30 20:46,OneRepublic,Rescue Me,0
5315,2021-06-30 20:46,Ed Sheeran,I Don't Care (with Justin Bieber),0
5316,2021-06-30 20:46,Camila Cabello,Into It,0
5317,2021-06-30 20:46,Alex Aiono,Work The Middle,0
5318,2021-06-30 20:46,OneRepublic,Didn't I,0
5319,2021-06-30 20:46,John Legend,Bring Me Love,0
5320,2021-06-30 20:46,One Direction,Midnight Memories,0
5321,2021-06-30 20:46,ZAYN,Insomnia,0
5322,2021-06-30 20:46,Eminem,Space Bound,0
5323,2021-06-30 20:46,Justin Timberlake,Take Back the Night,0
5324,2021-06-30 20:46,The Vamps,I Found A Girl,0
5325,2021-06-30 20:46,Eric Zayne,Coming Undone,0
5326,2021-06-30 20:46,Fitz and The Tantrums,123456,0
5327,2021-06-30 20:46,Justin Timberlake,Say Something (feat. Chris Stapleton),0
5328,2021-06-30 20:46,One Direction,Steal My Girl,0
5329,2021-06-30 20:46,John Legend,Ooh Laa,0
5330,2021-06-30 20:46,John Legend,Conversations in the Dark - John Legend vs. David Guetta,5450
5331,2021-06-30 20:46,One Direction,Rock Me,843
5332,2021-06-30 20:46,Justin Timberlake,Like I Love You,0
5333,2021-06-30 20:46,Eminem,No Regrets (feat. Don Toliver),0
5334,2021-06-30 20:49,The Vamps,I Found A Girl,179440
5335,2021-06-30 20:53,Niall Horan,Since We're Alone,242791
5336,2021-07-01 05:54,Ben Platt,In Case You Don't Live Forever,228960
5337,2021-07-01 05:55,Martin Garrix,Poison,51727
5338,2021-07-01 06:06,Liv Nicholson,Fake It,172942
5339,2021-07-01 06:10,Liv Nicholson,Fake It,40532
5340,2021-07-01 06:11,Louis Tomlinson,Only the Brave,0
5341,2021-07-01 06:11,Ben Platt,Bad Habit,438
5342,2021-07-01 06:11,Camila Cabello,First Man,0
5343,2021-07-01 06:11,Jonas Blue,Mama,0
5344,2021-07-01 06:11,One Direction,They Don't Know About Us,0
